date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:08%20GMT	http://localhost:8080/portfolio/works/tags/illustrator	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/illustrator	(from http://localhost:8080/portfolio/works/tags/illustrator/)
17:51:12	106633/106633	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:00%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=197	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/indexa3bf.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
17:51:13	106599/106599	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:00%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=200	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/index2fff.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
17:51:13	673/673	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:01:39%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/57	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/57.json	(from http://localhost:8080/portfolio/works/tags/illustrator/)
17:51:13	107640/107640	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:00%20GMT	http://localhost:8080/portfolio/product/unlimited-box/?add-to-cart=199	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/unlimited-box/index4bb2.html	(from http://localhost:8080/portfolio/product/unlimited-box/)
17:51:16	11577/11577	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/tags/mockup/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup/feed/index.html	(from http://localhost:8080/portfolio/works/tags/mockup/)
17:51:17	11583/11583	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/tags/photoshop/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop/feed/index.html	(from http://localhost:8080/portfolio/works/tags/photoshop/)
17:51:17	658/658	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:01:45%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/64	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/64.json	(from http://localhost:8080/portfolio/works/tags/mockup/)
17:51:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:14%20GMT	http://localhost:8080/portfolio/works/tags/mockup	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup	(from http://localhost:8080/portfolio/works/tags/mockup/)
17:51:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:17%20GMT	http://localhost:8080/portfolio/works/tags/photoshop	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop	(from http://localhost:8080/portfolio/works/tags/photoshop/)
17:51:23	6548/6548	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/uncategorized/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized/feed/index.html	(from http://localhost:8080/portfolio/category/uncategorized/)
17:51:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:19%20GMT	http://localhost:8080/portfolio/category/uncategorized	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized.df.delayed	(from http://localhost:8080/portfolio/category/uncategorized/)
17:51:25	656/656	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:01:52%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/1.json	(from http://localhost:8080/portfolio/category/uncategorized/)
17:51:29	796/796	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:31	4559/4559	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:01:55%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/137	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/137.json	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:31	667/667	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:01:48%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_tags/70	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_tags/70.json	(from http://localhost:8080/portfolio/works/tags/photoshop/)
17:51:31	85004/85004	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:25%20GMT	http://localhost:8080/portfolio/2024/03/12/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/index.html	(from http://localhost:8080/portfolio/2024/03/12)
17:51:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:29%20GMT	http://localhost:8080/portfolio/?p=137	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index60d6.html	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:31%20GMT	http://localhost:8080/portfolio/2024/03/12/hello-world	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world.e2.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
17:51:35	2388/2388	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:01%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fprinciples-of-coldness%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed91ed.json	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:36	14195/14195	U-----	200	untouched ('')	image/jpeg	etag:%223773-61376eb78121c%22	http://localhost:8080/portfolio/wp-content/uploads/2020/01/p8-1-360x320.jpg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2020/01/p8-1-360x320.jpg	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
17:51:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:32%20GMT	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:34%20GMT	http://xtratheme.com/wp-content/uploads/2017/06/ads.jpg	C:/My%20Web%20Sites/portfolio-latest/xtratheme.com/wp-content/uploads/2017/06/ads.e3.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
17:51:36	2572/2572	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:04%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fprinciples-of-coldness%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed3bf6	(from http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/)
17:51:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:37%20GMT	http://localhost:8080/portfolio/2023/12/17/hello-world-3	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/hello-world-3.e5.delayed	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/?replytocom=2)
17:51:46	4445/4445	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/tutorial/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/tutorial/feed/index.html	(from http://localhost:8080/portfolio/category/tutorial/)
17:51:47	85031/85031	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:37%20GMT	http://localhost:8080/portfolio/2023/12/17/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/index.html	(from http://localhost:8080/portfolio/2023/12/17)
17:51:47	91905/91905	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:37%20GMT	http://localhost:8080/portfolio/author/portfolio/page/2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/page/2.html	(from http://localhost:8080/portfolio/author/portfolio/page/2/)
17:51:50	644/644	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:23%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/18	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/18.json	(from http://localhost:8080/portfolio/category/tutorial/)
17:51:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:47%20GMT	http://localhost:8080/portfolio/category/tutorial	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/tutorial	(from http://localhost:8080/portfolio/category/tutorial/)
17:51:53	11555/11555	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/updates/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/updates/feed/index.html	(from http://localhost:8080/portfolio/category/updates/)
17:51:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:51%20GMT	http://localhost:8080/portfolio/category/updates	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/updates	(from http://localhost:8080/portfolio/category/updates/)
17:51:55	94370/94370	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:51:48%20GMT	http://localhost:8080/portfolio/2017/06/10/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/index.html	(from http://localhost:8080/portfolio/2017/06/10)
17:51:57	641/641	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:37%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/19	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/19.json	(from http://localhost:8080/portfolio/category/updates/)
17:51:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:55%20GMT	http://localhost:8080/portfolio/category/interview	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/interview.e7.delayed	(from http://localhost:8080/portfolio/category/interview/)
17:51:58	8010/8010	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/interview/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/interview/feed/index.html	(from http://localhost:8080/portfolio/category/interview/)
17:52:02	647/647	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:41%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/16	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/16.json	(from http://localhost:8080/portfolio/category/interview/)
17:52:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:51:59%20GMT	http://localhost:8080/portfolio/category/news	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/news	(from http://localhost:8080/portfolio/category/news/)
17:52:04	15112/15112	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/category/news/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/news/feed/index.html	(from http://localhost:8080/portfolio/category/news/)
17:52:05	632/632	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:44%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/categories/17	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/categories/17.json	(from http://localhost:8080/portfolio/category/news/)
17:52:07	787/787	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/much-space-in-world/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/much-space-in-world/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:07	4548/4548	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:48%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/134	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/134.json	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:06%20GMT	http://localhost:8080/portfolio/?p=134	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index47f2.html	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:10	2557/2557	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:51%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fmuch-space-in-world%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9118	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:10	2373/2373	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:49%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Fmuch-space-in-world%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9295.json	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:08%20GMT	http://localhost:8080/portfolio/2017/06/10/much-space-in-world	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/much-space-in-world	(from http://localhost:8080/portfolio/2017/06/10/much-space-in-world/)
17:52:13	775/775	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/10/inspired-by-you/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/inspired-by-you/feed/index.html	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:13	4532/4532	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:54%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/131	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/131.json	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:11%20GMT	http://localhost:8080/portfolio/?p=131	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexd52d.html	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:14	11639/11639	U-----	200	untouched ('')	image/jpeg	etag:%225d89ea57-2d77%22	https://xtratheme.com/wp-content/uploads/2017/06/ads.jpg	C:/My%20Web%20Sites/portfolio-latest/xtratheme.com/wp-content/uploads/2017/06/ads.jpg	(from http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1)
17:52:16	2358/2358	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:02:57%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Finspired-by-you%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed853c.json	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:14%20GMT	http://localhost:8080/portfolio/2017/06/10/inspired-by-you	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/inspired-by-you	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:17	2542/2542	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2001:02:58%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F10%2Finspired-by-you%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed97cf	(from http://localhost:8080/portfolio/2017/06/10/inspired-by-you/)
17:52:19	777/777	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2017/06/09/hello-world-2/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/09/hello-world-2/feed/index.html	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:17%20GMT	http://localhost:8080/portfolio/?p=159	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexb950.html	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:20	4533/4533	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:03:03%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/159	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/159.json	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:21	2373/2373	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:03:05%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F09%2Fhello-world-2%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed9dfd.json	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:22	2557/2557	U-----	200	untouched ('')	text/xml	date:Sun,%2031%20Mar%202024%2001:03:07%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2017%2F06%2F09%2Fhello-world-2%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embeda67b	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:22	547/547	U-----	200	untouched ('')	image/png	etag:%22223-61376e3536c2b%22	http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.6.1)
17:52:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:20%20GMT	http://localhost:8080/portfolio/2017/06/09	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/09	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:20%20GMT	http://localhost:8080/portfolio/2017/06/09/hello-world-2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/09/hello-world-2	(from http://localhost:8080/portfolio/2017/06/09/hello-world-2/)
17:52:22	866/866	U-----	200	untouched ('')	image/gif	etag:%22362-61376e353a2d3%22	http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.6.1)
17:52:22	1554/1554	U-----	200	untouched ('OK')	image/svg+xml	etag:%22612-61376e3539b04%22	http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://localhost:8080/portfolio/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.6.1)
17:52:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:22%20GMT	http://localhost:8080/portfolio/product-category/clothing	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:25	8085/8085	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/product-category/clothing/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/feed/index.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:25	663/663	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:03:12%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/product_cat/50	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/product_cat/50.json	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:26%20GMT	http://localhost:8080/portfolio/product-category/hoodies	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/hoodies.f0.delayed	(from http://localhost:8080/portfolio/product-category/hoodies/)
17:52:31	95002/95002	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:25%20GMT	http://localhost:8080/portfolio/product-category/clothing/?add-to-cart=197	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/indexa3bf.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:31	94999/94999	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:25%20GMT	http://localhost:8080/portfolio/product-category/clothing/?add-to-cart=201	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/indexd685.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:33	94032/94032	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:25%20GMT	http://localhost:8080/portfolio/product-category/clothing/?add-to-cart=198	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/index6f15.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:34	4990/4990	U-----	200	untouched ('')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/product-category/hoodies/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/hoodies/feed/index.html	(from http://localhost:8080/portfolio/product-category/hoodies/)
17:52:36	94037/94037	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:31%20GMT	http://localhost:8080/portfolio/product-category/clothing/?add-to-cart=200	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/index2fff.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:37	95005/95005	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:31%20GMT	http://localhost:8080/portfolio/product-category/clothing/?add-to-cart=199	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/clothing/index4bb2.html	(from http://localhost:8080/portfolio/product-category/clothing/)
17:52:37	660/660	U-----	200	untouched ('')	application/json	date:Sun,%2031%20Mar%202024%2001:03:22%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/product_cat/56	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/product_cat/56.json	(from http://localhost:8080/portfolio/product-category/hoodies/)
17:52:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2015:52:36%20GMT	http://localhost:8080/portfolio/product/pack-2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/pack-2.f1.delayed	(from http://localhost:8080/portfolio/product/pack-2/?add-to-cart=197)
17:52:39	89042/89042	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:34%20GMT	http://localhost:8080/portfolio/product-category/hoodies/?add-to-cart=201	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/hoodies/indexd685.html	(from http://localhost:8080/portfolio/product-category/hoodies/)
17:52:40	0/-1	---M--	301	error ('')			http://localhost:8080/portfolio/product/pack-2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product/pack-2.f2.delayed	(from http://localhost:8080/portfolio/product/pack-2/?add-to-cart=198)
17:52:44	89052/89052	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:37%20GMT	http://localhost:8080/portfolio/product-category/hoodies/?add-to-cart=200	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/hoodies/index2fff.html	(from http://localhost:8080/portfolio/product-category/hoodies/)
17:52:44	89048/89048	U--MC-	200	updated ('OK')	text/html	date:Sun,%2031%20Mar%202024%2015:52:37%20GMT	http://localhost:8080/portfolio/product-category/hoodies/?add-to-cart=199	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/product-category/hoodies/index4bb2.html	(from http://localhost:8080/portfolio/product-category/hoodies/)
